id,comment_text,toxicity,label_sexual_orientation
768413,"When it comes to equal and democratic rights for women, minorities, religions, and gays, only Israel extends these. And yet this is the one country demonized in the middle east more so than any other.

Makes you wonder.",toxic,homosexual_gay_or_lesbian
768719,Gay marriage is not legal in Israel. Nice try.,toxic,homosexual_gay_or_lesbian
768844,"""Abomination"" is an approximation of the Hebrew ""To'aiva"". In fact homosexual relations are twice called a To’aiva.

Usually the Rabbis do not explain the meaning of Torah words. And the meaning of abomination seems reasonably clear - it is abhorrent to God. But in this case, the Talmud does offer a specific explanation. Based on a play on the Hebrew words, the Talmud says that in the act of homosexuality, the person is straying.

The commentaries on the Talmud say that by abandoning heterosexual sexual relations, the person is straying from one of his prime goals in life - to procreate and populate the earth. Although the rabbis did not use the term ""natural law"", this is precisely what they are describing.

In fact orthodox Judaism and Catholicism see the matter identically.

Attempting to gloss this with supposed reference to the Canaanites to feign some sort of moral basis for the acceptability homosexual behavior is totally Western and 20th century phenomenon. Period.",toxic,homosexual_gay_or_lesbian
769179,"So it would be quite a triumph for a heterosexual to make this team. Being as open as they claim, they sure seem to be rather exclusive.

Equality, ya OK.",toxic,heterosexual
769603,"There is no issue to avoid. Were it not for the fact that there is vociferous LBGT lobby in the West, there would be no discussion at all.

I’ve been through this exact drill for decades. The rabbis were wrong, the early Church wrong, everyone got it wrong until really really smart people found the mistake. Thus your cohort's """"there is no such think as 'the' natural law"".

In reality the moral content of the Old Testament carried over into the NT except where specifically corrected, e.g., Mark 6-12. This included prohibitions against murder, incest, fornication, bestiality, homosexual relations, and so on. The Natural Law, which the rabbis identified but used other terminology in describing, remained intact.

Because the Church’s teaching rests on two pillars - Scripture and Tradition - that “Jesus ... never spoke of it” is irrelevant.

Jesus' audience was Jews, and they did not need to be instructed that marriage consisted of one man and one woman.",toxic,homosexual_gay_or_lesbian
770146,"There is significant global support for Sharia law.... making homo sexuality a crime, women rights.  

Does not make it right but pretty sure there would be significant UN support  for a resolution on any of these issues.

Maybe there would be peace in the middle East if the UN came out with a resolution against women's right to vote??",toxic,homosexual_gay_or_lesbian
770948,"Does anyone care about the UN anymore? Does it have any power or legislative framework or democratic input? Is it relevant in anyway in 2017? It panders to states where women and gays and other minorities have no rights, are regularly imprisoned, tortured and killed, and are ignored as human beings. It has states that support terror around the globe on its human rights committee and security council.  I personally would be fine with Canada leaving the UN.",non-toxic,homosexual_gay_or_lesbian
771115,"Gay Leftists in the West and Gay Palestinians

denounce Heinbecker's attack on Israel

because in the middle east only Israel has gay rights",toxic,homosexual_gay_or_lesbian
771596,"Could it be that you reject the idea that lack of hospitality was the actual ""sin of Sodom"" because you want to believe that your loathing of homosexuals is based on the Bible?",toxic,homosexual_gay_or_lesbian
771629,"Gays  are not imprisoned and flogged in Israel as in Gaza, Iran, Saudi Arabia etc. 

Pride parades in Israel

None from Morocco across north africa to Pakistan",toxic,homosexual_gay_or_lesbian
772674,"If you were 76, the schools most certainly did not worry about race or gender questions because bias and discrimination were acceptable in public life.      

That doesn't mean black people, women, gays weren't discriminated against Mike.  Not all Americans were as  content with life in the 1950s .  Thousands of poeople have been murdered for no other reason that being a woman, gay, or black somewhere in the nation during our lives.  (I'm 63)
===
Love does not come easily or without struggle I'm afraid.    It's hard to have compassion for lives that we cannot, or did not, experience  ourselves.   It's not impossible.

Happy New Year Mike, may 2017 bring peace.",toxic,homosexual_gay_or_lesbian
772914,"Sorry but Torah words WERE referring to the Canaanites and the word does not mean abhorrent to God: ""When you come into the land that YHVH your God gives you, do not learn to do the toevot of those nations."" Toevah is a foreign offence. What's with the ""supposed reference to the Canaanites""? That is what we are talking about. The entire context is of things outside the nation of Israel. By the way, toevot  also applies to different people and different taboos. Mary Douglas likely had it right when she said it was about violating categories. We've moved beyond this, just like we've moved beyond the obligation for every single individual to populate the Earth. If 5% of the population is gay, that is good for Earth, not bad.",non-toxic,homosexual_gay_or_lesbian
